1,enabled (1=yes; 0=no),LC_H1_EN,intenger,1,,,,,,1
388,,H4Y2R-r_12_DV,intenger,1,V,,,,,1
389,,H4Y2R-r_13_DV,intenger,1,V,,,,,1
390,,H4Y2R-r_14_DV,intenger,1,V,,,,,1
391,,H4Y2R-r_15_DV,intenger,1,V,,,,,1
392,,H4Y2R-r_16_DV,intenger,1,V,,,,,1
393,,H1XT_01_MV,intenger,1,V,,,,,1
394,,H1XT_02_MV,intenger,1,V,,,,,1
395,,H1XT_03_MV,intenger,1,V,,,,,1
396,,H1XT_04_MV,intenger,1,V,,,,,1
397,,H1XT_05_MV,intenger,1,V,,,,,1
398,,H1XT_06_MV,intenger,1,V,,,,,1
399,,H1XT_07_MV,intenger,1,V,,,,,1
400,,H1XT_08_MV,intenger,1,V,,,,,1
401,,H1XT_09_MV,intenger,1,V,,,,,1
402,,H1XT_10_MV,intenger,1,V,,,,,1
403,,H1XT_11_MV,intenger,1,V,,,,,1
404,,H1XT_12_MV,intenger,1,V,,,,,1
405,,H1XT_13_MV,intenger,1,V,,,,,1
406,,H1XT_14_MV,intenger,1,V,,,,,1
407,,H1XT_15_MV,intenger,1,V,,,,,1
408,,H1XT_16_MV,intenger,1,V,,,,,1
409,,H1XT_17_MV,intenger,1,V,,,,,1
410,,H1XT_18_MV,intenger,1,V,,,,,1
411,,H1XT_19_MV,intenger,1,V,,,,,1
412,,H1XT_20_MV,intenger,1,V,,,,,1
413,,H1XT_21_MV,intenger,1,V,,,,,1
414,,H1XT_22_MV,intenger,1,V,,,,,1
415,,H1XT_23_MV,intenger,1,V,,,,,1
416,,H1XB_01_MV,intenger,1,V,,,,,1
417,,H1XB_02_MV,intenger,1,V,,,,,1
418,,H1XB_03_MV,intenger,1,V,,,,,1
419,,H1XB_04_MV,intenger,1,V,,,,,1
420,,H1XB_05_MV,intenger,1,V,,,,,1
421,,H1XB_06_MV,intenger,1,V,,,,,1
422,,H1XB_07_MV,intenger,1,V,,,,,1
423,,H1XB_08_MV,intenger,1,V,,,,,1
424,,H1XB_09_MV,intenger,1,V,,,,,1
425,,H1XB_10_MV,intenger,1,V,,,,,1
426,,H1XB_11_MV,intenger,1,V,,,,,1
427,,H1XB_12_MV,intenger,1,V,,,,,1
428,,H1XB_13_MV,intenger,1,V,,,,,1
429,,H1XB_14_MV,intenger,1,V,,,,,1
430,,H1XB_15_MV,intenger,1,V,,,,,1
431,,H1XB_16_MV,intenger,1,V,,,,,1
432,,H1XB_17_MV,intenger,1,V,,,,,1
433,,H1XB_18_MV,intenger,1,V,,,,,1
434,,H1XB_19_MV,intenger,1,V,,,,,1
435,,H1XB_20_MV,intenger,1,V,,,,,1
436,,H1XB_21_MV,intenger,1,V,,,,,1
437,,H1XB_22_MV,intenger,1,V,,,,,1
438,,H1XB_23_MV,intenger,1,V,,,,,1
439,,H1YL_01_MV,intenger,1,V,,,,,1
440,,H1YL_02_MV,intenger,1,V,,,,,1
441,,H1YL_03_MV,intenger,1,V,,,,,1
442,,H1YL_04_MV,intenger,1,V,,,,,1
443,,H1YL_05_MV,intenger,1,V,,,,,1
444,,H1YL_06_MV,intenger,1,V,,,,,1
445,,H1YL_07_MV,intenger,1,V,,,,,1
446,,H1YL_08_MV,intenger,1,V,,,,,1
447,,H1YL_09_MV,intenger,1,V,,,,,1
448,,H1YL_10_MV,intenger,1,V,,,,,1
449,,H1YL_11_MV,intenger,1,V,,,,,1
450,,H1YL_12_MV,intenger,1,V,,,,,1
451,,H1YL_13_MV,intenger,1,V,,,,,1
452,,H1YL_14_MV,intenger,1,V,,,,,1
453,,H1YL_15_MV,intenger,1,V,,,,,1
454,,H1YL_16_MV,intenger,1,V,,,,,1
455,,H1YL_17_MV,intenger,1,V,,,,,1
456,,H1YL_18_MV,intenger,1,V,,,,,1
457,,H1YL_19_MV,intenger,1,V,,,,,1
458,,H1YL_20_MV,intenger,1,V,,,,,1
459,,H1YR_01_MV,intenger,1,V,,,,,1
460,,H1YR_02_MV,intenger,1,V,,,,,1
461,,H1YR_03_MV,intenger,1,V,,,,,1
462,,H1YR_04_MV,intenger,1,V,,,,,1
463,,H1YR_05_MV,intenger,1,V,,,,,1
464,,H1YR_06_MV,intenger,1,V,,,,,1
465,,H1YR_07_MV,intenger,1,V,,,,,1
466,,H1YR_08_MV,intenger,1,V,,,,,1
467,,H1YR_09_MV,intenger,1,V,,,,,1
468,,H1YR_10_MV,intenger,1,V,,,,,1
469,,H1YR_11_MV,intenger,1,V,,,,,1
470,,H1YR_12_MV,intenger,1,V,,,,,1
471,,H1YR_13_MV,intenger,1,V,,,,,1
472,,H1YR_14_MV,intenger,1,V,,,,,1
473,,H1YR_15_MV,intenger,1,V,,,,,1
474,,H1YR_16_MV,intenger,1,V,,,,,1
475,,H1YR_17_MV,intenger,1,V,,,,,1
476,,H1YR_18_MV,intenger,1,V,,,,,1
477,,H1YR_19_MV,intenger,1,V,,,,,1
478,,H1YR_20_MV,intenger,1,V,,,,,1
479,,H2XT_01_MV,intenger,1,V,,,,,1
480,,H2XT_02_MV,intenger,1,V,,,,,1
481,,H2XT_03_MV,intenger,1,V,,,,,1
482,,H2XT_04_MV,intenger,1,V,,,,,1
483,,H2XT_05_MV,intenger,1,V,,,,,1
484,,H2XT_06_MV,intenger,1,V,,,,,1
485,,H2XT_07_MV,intenger,1,V,,,,,1
486,,H2XT_08_MV,intenger,1,V,,,,,1
487,,H2XT_09_MV,intenger,1,V,,,,,1
488,,H2XT_10_MV,intenger,1,V,,,,,1
489,,H2XT_11_MV,intenger,1,V,,,,,1
490,,H2XT_12_MV,intenger,1,V,,,,,1
491,,H2XT_13_MV,intenger,1,V,,,,,1
492,,H2XT_14_MV,intenger,1,V,,,,,1
493,,H2XT_15_MV,intenger,1,V,,,,,1
494,,H2XT_16_MV,intenger,1,V,,,,,1
495,,H2XB_01_MV,intenger,1,V,,,,,1
496,,H2XB_02_MV,intenger,1,V,,,,,1
497,,H2XB_03_MV,intenger,1,V,,,,,1
498,,H2XB_04_MV,intenger,1,V,,,,,1
499,,H2XB_05_MV,intenger,1,V,,,,,1
500,,H2XB_06_MV,intenger,1,V,,,,,1
501,,H2XB_07_MV,intenger,1,V,,,,,1
502,,H2XB_08_MV,intenger,1,V,,,,,1
503,,H2XB_09_MV,intenger,1,V,,,,,1
504,,H2XB_10_MV,intenger,1,V,,,,,1
505,,H2XB_11_MV,intenger,1,V,,,,,1
506,,H2XB_12_MV,intenger,1,V,,,,,1
507,,H2XB_13_MV,intenger,1,V,,,,,1
508,,H2XB_14_MV,intenger,1,V,,,,,1
509,,H2XB_15_MV,intenger,1,V,,,,,1
510,,H2XB_16_MV,intenger,1,V,,,,,1
511,,H2YL_01_MV,intenger,1,V,,,,,1
512,,H2YL_02_MV,intenger,1,V,,,,,1
513,,H2YL_03_MV,intenger,1,V,,,,,1
514,,H2YL_04_MV,intenger,1,V,,,,,1
515,,H2YL_05_MV,intenger,1,V,,,,,1
516,,H2YL_06_MV,intenger,1,V,,,,,1
517,,H2YL_07_MV,intenger,1,V,,,,,1
518,,H2YL_08_MV,intenger,1,V,,,,,1
519,,H2YL_09_MV,intenger,1,V,,,,,1
520,,H2YL_10_MV,intenger,1,V,,,,,1
521,,H2YL_11_MV,intenger,1,V,,,,,1
522,,H2YL_12_MV,intenger,1,V,,,,,1
523,,H2YL_13_MV,intenger,1,V,,,,,1
524,,H2YL_14_MV,intenger,1,V,,,,,1
525,,H2YL_15_MV,intenger,1,V,,,,,1
526,,H2YL_16_MV,intenger,1,V,,,,,1
527,,H2YL_17_MV,intenger,1,V,,,,,1
528,,H2YL_18_MV,intenger,1,V,,,,,1
529,,H2YL_19_MV,intenger,1,V,,,,,1
530,,H2YR_01_MV,intenger,1,V,,,,,1
531,,H2YR_02_MV,intenger,1,V,,,,,1
532,,H2YR_03_MV,intenger,1,V,,,,,1
533,,H2YR_04_MV,intenger,1,V,,,,,1
534,,H2YR_05_MV,intenger,1,V,,,,,1
535,,H2YR_06_MV,intenger,1,V,,,,,1
536,,H2YR_07_MV,intenger,1,V,,,,,1
537,,H2YR_08_MV,intenger,1,V,,,,,1
538,,H2YR_09_MV,intenger,1,V,,,,,1
539,,H2YR_10_MV,intenger,1,V,,,,,1
540,,H2YR_11_MV,intenger,1,V,,,,,1
541,,H2YR_12_MV,intenger,1,V,,,,,1
542,,H2YR_13_MV,intenger,1,V,,,,,1
543,,H2YR_14_MV,intenger,1,V,,,,,1
544,,H2YR_15_MV,intenger,1,V,,,,,1
545,,H2YR_16_MV,intenger,1,V,,,,,1
546,,H2YR_17_MV,intenger,1,V,,,,,1
547,,H2YR_18_MV,intenger,1,V,,,,,1
548,,H2YR_19_MV,intenger,1,V,,,,,1
549,,H3XT_01_MV,intenger,1,V,,,,,1
550,,H3XT_02_MV,intenger,1,V,,,,,1
551,,H3XT_03_MV,intenger,1,V,,,,,1
552,,H3XT_04_MV,intenger,1,V,,,,,1
553,,H3XT_05_MV,intenger,1,V,,,,,1
554,,H3XT_06_MV,intenger,1,V,,,,,1
555,,H3XT_07_MV,intenger,1,V,,,,,1
556,,H3XT_08_MV,intenger,1,V,,,,,1
557,,H3XT_09_MV,intenger,1,V,,,,,1
558,,H3XT_10_MV,intenger,1,V,,,,,1
559,,H3XT_11_MV,intenger,1,V,,,,,1
560,,H3XT_12_MV,intenger,1,V,,,,,1
561,,H3XT_13_MV,intenger,1,V,,,,,1
562,,H3XT_14_MV,intenger,1,V,,,,,1
563,,H3XT_15_MV,intenger,1,V,,,,,1
564,,H3XT_16_MV,intenger,1,V,,,,,1
565,,H3XB_01_MV,intenger,1,V,,,,,1
566,,H3XB_02_MV,intenger,1,V,,,,,1
567,,H3XB_03_MV,intenger,1,V,,,,,1
568,,H3XB_04_MV,intenger,1,V,,,,,1
569,,H3XB_05_MV,intenger,1,V,,,,,1
570,,H3XB_06_MV,intenger,1,V,,,,,1
571,,H3XB_07_MV,intenger,1,V,,,,,1
572,,H3XB_08_MV,intenger,1,V,,,,,1
573,,H3XB_09_MV,intenger,1,V,,,,,1
574,,H3XB_10_MV,intenger,1,V,,,,,1
575,,H3XB_11_MV,intenger,1,V,,,,,1
576,,H3XB_12_MV,intenger,1,V,,,,,1
577,,H3XB_13_MV,intenger,1,V,,,,,1
578,,H3XB_14_MV,intenger,1,V,,,,,1
579,,H3XB_15_MV,intenger,1,V,,,,,1
580,,H3XB_16_MV,intenger,1,V,,,,,1
581,,H4XT-u_01_MV,intenger,1,V,,,,,1
582,,H4XT-u_02_MV,intenger,1,V,,,,,1
583,,H4XT-u_03_MV,intenger,1,V,,,,,1
584,,H4XT-u_04_MV,intenger,1,V,,,,,1
585,,H4XT-u_05_MV,intenger,1,V,,,,,1
586,,H4XT-u_06_MV,intenger,1,V,,,,,1
587,,H4XT-u_07_MV,intenger,1,V,,,,,1
588,,H4XT-u_08_MV,intenger,1,V,,,,,1
589,,H4XT-u_09_MV,intenger,1,V,,,,,1
590,,H4XT-u_10_MV,intenger,1,V,,,,,1
591,,H4XT-u_11_MV,intenger,1,V,,,,,1
592,,H4XT-u_12_MV,intenger,1,V,,,,,1
593,,H4XT-u_13_MV,intenger,1,V,,,,,1
594,,H4XT-u_14_MV,intenger,1,V,,,,,1
595,,H4XT-u_15_MV,intenger,1,V,,,,,1
596,,H4XT-u_16_MV,intenger,1,V,,,,,1
597,,H4XT-d_01_MV,intenger,1,V,,,,,1
598,,H4XT-d_02_MV,intenger,1,V,,,,,1
599,,H4XT-d_03_MV,intenger,1,V,,,,,1
600,,H4XT-d_04_MV,intenger,1,V,,,,,1
601,,H4XT-d_05_MV,intenger,1,V,,,,,1
602,,H4XT-d_06_MV,intenger,1,V,,,,,1
603,,H4XT-d_07_MV,intenger,1,V,,,,,1
604,,H4XT-d_08_MV,intenger,1,V,,,,,1
605,,H4XT-d_09_MV,intenger,1,V,,,,,1
606,,H4XT-d_10_MV,intenger,1,V,,,,,1
607,,H4XT-d_11_MV,intenger,1,V,,,,,1
608,,H4XT-d_12_MV,intenger,1,V,,,,,1
609,,H4XT-d_13_MV,intenger,1,V,,,,,1
610,,H4XT-d_14_MV,intenger,1,V,,,,,1
611,,H4XT-d_15_MV,intenger,1,V,,,,,1
612,,H4XT-d_16_MV,intenger,1,V,,,,,1
613,,H4XB-u_01_MV,intenger,1,V,,,,,1
614,,H4XB-u_02_MV,intenger,1,V,,,,,1
615,,H4XB-u_03_MV,intenger,1,V,,,,,1
616,,H4XB-u_04_MV,intenger,1,V,,,,,1
617,,H4XB-u_05_MV,intenger,1,V,,,,,1
618,,H4XB-u_06_MV,intenger,1,V,,,,,1
619,,H4XB-u_07_MV,intenger,1,V,,,,,1
620,,H4XB-u_08_MV,intenger,1,V,,,,,1
621,,H4XB-u_09_MV,intenger,1,V,,,,,1
622,,H4XB-u_10_MV,intenger,1,V,,,,,1
623,,H4XB-u_11_MV,intenger,1,V,,,,,1
624,,H4XB-u_12_MV,intenger,1,V,,,,,1
625,,H4XB-u_13_MV,intenger,1,V,,,,,1
626,,H4XB-u_14_MV,intenger,1,V,,,,,1
627,,H4XB-u_15_MV,intenger,1,V,,,,,1
628,,H4XB-u_16_MV,intenger,1,V,,,,,1
629,,H4XB-d_01_MV,intenger,1,V,,,,,1
630,,H4XB-d_02_MV,intenger,1,V,,,,,1
631,,H4XB-d_03_MV,intenger,1,V,,,,,1
632,,H4XB-d_04_MV,intenger,1,V,,,,,1
633,,H4XB-d_05_MV,intenger,1,V,,,,,1
634,,H4XB-d_06_MV,intenger,1,V,,,,,1
635,,H4XB-d_07_MV,intenger,1,V,,,,,1
636,,H4XB-d_08_MV,intenger,1,V,,,,,1
637,,H4XB-d_09_MV,intenger,1,V,,,,,1
638,,H4XB-d_10_MV,intenger,1,V,,,,,1
639,,H4XB-d_11_MV,intenger,1,V,,,,,1
640,,H4XB-d_12_MV,intenger,1,V,,,,,1
641,,H4XB-d_13_MV,intenger,1,V,,,,,1
642,,H4XB-d_14_MV,intenger,1,V,,,,,1
643,,H4XB-d_15_MV,intenger,1,V,,,,,1
644,,H4XB-d_16_MV,intenger,1,V,,,,,1
645,,H4Y1L-l_01_MV,intenger,1,V,,,,,1
646,,H4Y1L-l_02_MV,intenger,1,V,,,,,1
647,,H4Y1L-l_03_MV,intenger,1,V,,,,,1
648,,H4Y1L-l_04_MV,intenger,1,V,,,,,1
649,,H4Y1L-l_05_MV,intenger,1,V,,,,,1
650,,H4Y1L-l_06_MV,intenger,1,V,,,,,1
651,,H4Y1L-l_07_MV,intenger,1,V,,,,,1
652,,H4Y1L-l_08_MV,intenger,1,V,,,,,1
653,,H4Y1L-l_09_MV,intenger,1,V,,,,,1
654,,H4Y1L-l_10_MV,intenger,1,V,,,,,1
655,,H4Y1L-l_11_MV,intenger,1,V,,,,,1
656,,H4Y1L-l_12_MV,intenger,1,V,,,,,1
657,,H4Y1L-l_13_MV,intenger,1,V,,,,,1
658,,H4Y1L-l_14_MV,intenger,1,V,,,,,1
659,,H4Y1L-l_15_MV,intenger,1,V,,,,,1
660,,H4Y1L-l_16_MV,intenger,1,V,,,,,1
661,,H4Y1L-r_01_MV,intenger,1,V,,,,,1
662,,H4Y1L-r_02_MV,intenger,1,V,,,,,1
663,,H4Y1L-r_03_MV,intenger,1,V,,,,,1
664,,H4Y1L-r_04_MV,intenger,1,V,,,,,1
665,,H4Y1L-r_05_MV,intenger,1,V,,,,,1
666,,H4Y1L-r_06_MV,intenger,1,V,,,,,1
667,,H4Y1L-r_07_MV,intenger,1,V,,,,,1
668,,H4Y1L-r_08_MV,intenger,1,V,,,,,1
669,,H4Y1L-r_09_MV,intenger,1,V,,,,,1
670,,H4Y1L-r_10_MV,intenger,1,V,,,,,1
671,,H4Y1L-r_11_MV,intenger,1,V,,,,,1
672,,H4Y1L-r_12_MV,intenger,1,V,,,,,1
673,,H4Y1L-r_13_MV,intenger,1,V,,,,,1
674,,H4Y1L-r_14_MV,intenger,1,V,,,,,1
675,,H4Y1L-r_15_MV,intenger,1,V,,,,,1
676,,H4Y1L-r_16_MV,intenger,1,V,,,,,1
677,,H4Y1R-l_01_MV,intenger,1,V,,,,,1
678,,H4Y1R-l_02_MV,intenger,1,V,,,,,1
679,,H4Y1R-l_03_MV,intenger,1,V,,,,,1
680,,H4Y1R-l_04_MV,intenger,1,V,,,,,1
681,,H4Y1R-l_05_MV,intenger,1,V,,,,,1
682,,H4Y1R-l_06_MV,intenger,1,V,,,,,1
683,,H4Y1R-l_07_MV,intenger,1,V,,,,,1
684,,H4Y1R-l_08_MV,intenger,1,V,,,,,1
685,,H4Y1R-l_09_MV,intenger,1,V,,,,,1
686,,H4Y1R-l_10_MV,intenger,1,V,,,,,1
687,,H4Y1R-l_11_MV,intenger,1,V,,,,,1
688,,H4Y1R-l_12_MV,intenger,1,V,,,,,1
689,,H4Y1R-l_13_MV,intenger,1,V,,,,,1
690,,H4Y1R-l_14_MV,intenger,1,V,,,,,1
691,,H4Y1R-l_15_MV,intenger,1,V,,,,,1
692,,H4Y1R-l_16_MV,intenger,1,V,,,,,1
693,,H4Y1R-r_01_MV,intenger,1,V,,,,,1
694,,H4Y1R-r_02_MV,intenger,1,V,,,,,1
695,,H4Y1R-r_03_MV,intenger,1,V,,,,,1
696,,H4Y1R-r_04_MV,intenger,1,V,,,,,1
697,,H4Y1R-r_05_MV,intenger,1,V,,,,,1
698,,H4Y1R-r_06_MV,intenger,1,V,,,,,1
699,,H4Y1R-r_07_MV,intenger,1,V,,,,,1
700,,H4Y1R-r_08_MV,intenger,1,V,,,,,1
701,,H4Y1R-r_09_MV,intenger,1,V,,,,,1
702,,H4Y1R-r_10_MV,intenger,1,V,,,,,1
703,,H4Y1R-r_11_MV,intenger,1,V,,,,,1
704,,H4Y1R-r_12_MV,intenger,1,V,,,,,1
705,,H4Y1R-r_13_MV,intenger,1,V,,,,,1
706,,H4Y1R-r_14_MV,intenger,1,V,,,,,1
707,,H4Y1R-r_15_MV,intenger,1,V,,,,,1
708,,H4Y1R-r_16_MV,intenger,1,V,,,,,1
709,,H4Y2L-l_01_MV,intenger,1,V,,,,,1
710,,H4Y2L-l_02_MV,intenger,1,V,,,,,1
711,,H4Y2L-l_03_MV,intenger,1,V,,,,,1
712,,H4Y2L-l_04_MV,intenger,1,V,,,,,1
713,,H4Y2L-l_05_MV,intenger,1,V,,,,,1
714,,H4Y2L-l_06_MV,intenger,1,V,,,,,1
715,,H4Y2L-l_07_MV,intenger,1,V,,,,,1
716,,H4Y2L-l_08_MV,intenger,1,V,,,,,1
717,,H4Y2L-l_09_MV,intenger,1,V,,,,,1
718,,H4Y2L-l_10_MV,intenger,1,V,,,,,1
719,,H4Y2L-l_11_MV,intenger,1,V,,,,,1
720,,H4Y2L-l_12_MV,intenger,1,V,,,,,1
721,,H4Y2L-l_13_MV,intenger,1,V,,,,,1
722,,H4Y2L-l_14_MV,intenger,1,V,,,,,1
723,,H4Y2L-l_15_MV,intenger,1,V,,,,,1
724,,H4Y2L-l_16_MV,intenger,1,V,,,,,1
725,,H4Y2L-r_01_MV,intenger,1,V,,,,,1
726,,H4Y2L-r_02_MV,intenger,1,V,,,,,1
727,,H4Y2L-r_03_MV,intenger,1,V,,,,,1
728,,H4Y2L-r_04_MV,intenger,1,V,,,,,1
729,,H4Y2L-r_05_MV,intenger,1,V,,,,,1
730,,H4Y2L-r_06_MV,intenger,1,V,,,,,1
731,,H4Y2L-r_07_MV,intenger,1,V,,,,,1
732,,H4Y2L-r_08_MV,intenger,1,V,,,,,1
733,,H4Y2L-r_09_MV,intenger,1,V,,,,,1
734,,H4Y2L-r_10_MV,intenger,1,V,,,,,1
735,,H4Y2L-r_11_MV,intenger,1,V,,,,,1
736,,H4Y2L-r_12_MV,intenger,1,V,,,,,1
737,,H4Y2L-r_13_MV,intenger,1,V,,,,,1
738,,H4Y2L-r_14_MV,intenger,1,V,,,,,1
739,,H4Y2L-r_15_MV,intenger,1,V,,,,,1
740,,H4Y2L-r_16_MV,intenger,1,V,,,,,1
741,,H4Y2R-l_01_MV,intenger,1,V,,,,,1
742,,H4Y2R-l_02_MV,intenger,1,V,,,,,1
743,,H4Y2R-l_03_MV,intenger,1,V,,,,,1
744,,H4Y2R-l_04_MV,intenger,1,V,,,,,1
745,,H4Y2R-l_05_MV,intenger,1,V,,,,,1
746,,H4Y2R-l_06_MV,intenger,1,V,,,,,1
747,,H4Y2R-l_07_MV,intenger,1,V,,,,,1
748,,H4Y2R-l_08_MV,intenger,1,V,,,,,1
749,,H4Y2R-l_09_MV,intenger,1,V,,,,,1
750,,H4Y2R-l_10_MV,intenger,1,V,,,,,1
751,,H4Y2R-l_11_MV,intenger,1,V,,,,,1
752,,H4Y2R-l_12_MV,intenger,1,V,,,,,1
753,,H4Y2R-l_13_MV,intenger,1,V,,,,,1
754,,H4Y2R-l_14_MV,intenger,1,V,,,,,1
755,,H4Y2R-l_15_MV,intenger,1,V,,,,,1
756,,H4Y2R-l_16_MV,intenger,1,V,,,,,1
757,,H4Y2R-r_01_MV,intenger,1,V,,,,,1
758,,H4Y2R-r_02_MV,intenger,1,V,,,,,1
759,,H4Y2R-r_03_MV,intenger,1,V,,,,,1
760,,H4Y2R-r_04_MV,intenger,1,V,,,,,1
761,,H4Y2R-r_05_MV,intenger,1,V,,,,,1
762,,H4Y2R-r_06_MV,intenger,1,V,,,,,1
763,,H4Y2R-r_07_MV,intenger,1,V,,,,,1
764,,H4Y2R-r_08_MV,intenger,1,V,,,,,1
765,,H4Y2R-r_09_MV,intenger,1,V,,,,,1
766,,H4Y2R-r_10_MV,intenger,1,V,,,,,1
767,,H4Y2R-r_11_MV,intenger,1,V,,,,,1
768,,H4Y2R-r_12_MV,intenger,1,V,,,,,1
769,,H4Y2R-r_13_MV,intenger,1,V,,,,,1
770,,H4Y2R-r_14_MV,intenger,1,V,,,,,1
771,,H4Y2R-r_15_MV,intenger,1,V,,,,,1
772,,H4Y2R-r_16_MV,intenger,1,V,,,,,1
773,,LUMI_1_DV,intenger,1,V,,,,,1
774,,LUMI_2_DV,intenger,1,V,,,,,1
775,,LUMI_3_DV,intenger,1,V,,,,,1
776,,LUMI_4_DV,intenger,1,V,,,,,1
777,,LUMI_1_MV,intenger,1,V,,,,,1
778,,LUMI_2_MV,intenger,1,V,,,,,1
779,,LUMI_3_MV,intenger,1,V,,,,,1
780,,LUMI_4_MV,intenger,1,V,,,,,1
